Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Other duration (ms)
13:45:00.000+05:30,14:00:00.000+05:30,,13.5130217825661,,,,75.75,81.0,72.0,,,,382,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.5130217825661,,,,73.25,76.0,72.0,,,,382,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.513021622746853,,,,79.5,97.0,73.0,,,,348,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.51302031411909,,,,71.5,76.0,65.0,,,,68,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,13.51302031411909,,,,75.75,80.0,67.0,,,,68,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,13.51302031411909,,,,72.0,76.0,66.0,,,,68,,,,
15:15:00.000+05:30,15:30:00.000+05:30,1,13.513020400540904,41.40326706225934,,,68.75,74.0,65.0,,,,137,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,23.384635576028117,456.6010131865467,,,71.0,78.0,68.0,,,,815,,,,113000
15:45:00.000+05:30,16:00:00.000+05:30,15,92.13649851632047,673.6646884272997,,,107.75,118.0,85.0,0.748516321182251,0.748516321182251,0.748516321182251,1039,,,,900000
16:00:00.000+05:30,16:15:00.000+05:30,15,42.778426707664025,517.788543632356,,,122.0,127.0,111.0,,,,879,,,,335000
16:15:00.000+05:30,16:30:00.000+05:30,14,13.513021298991614,388.68091542591327,,,72.75,74.0,70.0,0.4726293385028839,0.4726293385028839,0.4726293385028839,723,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513021298991614,,,,73.75,75.0,73.0,,,,89,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.513021298991614,,,,75.5,78.0,68.0,,,,89,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,13.513021298991614,,,,69.0,72.0,63.0,,,,89,,,,
17:15:00.000+05:30,17:30:00.000+05:30,1,13.513021298991614,32.25817885194151,,,66.25,69.0,58.0,,,,141,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513021298991614,430.14728667359105,,,62.75,64.0,62.0,,,,792,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513021298991614,430.14728667359105,,,70.0,72.0,66.0,0.4779414236545563,0.4779414236545563,0.4779414236545563,792,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.513021298991614,430.14728667359105,,,74.25,78.0,66.0,,,,792,,,,
18:15:00.000+05:30,18:30:00.000+05:30,14,13.513021298991614,402.6981544866603,,,75.0,82.0,72.0,,,,747,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.513021298991614,,,,86.75,96.0,73.0,,,,89,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.513021298991614,,,,70.75,76.0,67.0,,,,89,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,13.513021298991614,,,,85.25,91.0,74.0,,,,89,,,,
19:15:00.000+05:30,19:30:00.000+05:30,1,13.513021298991614,27.432955743332947,,,72.5,74.0,70.0,,,,134,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513021298991614,431.34331782525294,,,74.75,82.0,63.0,,,,794,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513021298991614,431.34331782525294,,,81.25,87.0,76.0,0.4792703092098236,0.4792703092098236,0.4792703092098236,794,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513021298991614,431.34331782525294,,,81.75,83.0,79.0,,,,794,,,,
20:15:00.000+05:30,20:30:00.000+05:30,14,13.513021298991614,403.9352841402832,,,78.75,81.0,76.0,,,,750,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,13.513021298991614,,,,77.5,78.0,77.0,,,,89,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,13.513021298991614,,,,70.75,71.0,70.0,,,,89,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,13.513021298991614,,,,68.25,69.0,67.0,,,,89,,,,
21:15:00.000+05:30,21:30:00.000+05:30,1,13.513021298991614,26.77637989217414,,,90.0,114.0,74.0,,,,133,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513021298991614,422.8071986763641,,,71.5,80.0,68.0,,,,778,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513021298991614,422.8071986763641,,,65.25,67.0,62.0,0.46978577971458435,0.46978577971458435,0.46978577971458435,778,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513021298991614,422.8071986763641,,,69.75,72.0,65.0,,,,778,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513021298991614,422.8071986763641,,,76.0,99.0,65.0,,,,778,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513021298991614,7.39301876174438,,,73.75,96.0,65.0,,,,14,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513021298991614,,,,75.25,78.0,71.0,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513021298991614,,,,74.75,87.0,70.0,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513021298991614,,,,69.5,71.0,67.0,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513021298991614,,,,71.0,74.0,70.0,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513021298991614,,,,70.25,73.0,67.0,,,,,,,,
