Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Other duration (ms)
05:15:00.000+05:30,05:30:00.000+05:30,,13.513019796609328,,,,78.25,96.0,71.0,,,,9,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513019796609328,,,,70.5,78.0,66.0,,,,9,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513019796609328,,,,74.5,75.0,74.0,,,,9,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513019796609328,,,,69.25,71.0,67.0,,,,9,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513019796609328,,,,71.75,84.0,66.0,,,,9,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.513019796609328,,,,68.75,71.0,68.0,,,,9,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.513019796609328,,,,66.75,69.0,64.0,,,,9,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.513019796609328,,,,65.25,67.0,64.0,,,,9,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.513019796609328,,,,80.0,88.0,72.0,,,,9,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.513019796609328,,,,80.25,88.0,72.0,,,,9,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.513019796609328,,,,,,,,,,9,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.513020106821914,,,,89.0,96.0,85.0,,,,96,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.513020535636935,,,,80.5,83.0,77.0,,,,218,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.513020535636935,,,,72.25,75.0,70.0,,,,218,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,13.513020535636935,,,,73.5,76.0,71.0,,,,218,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.513020535636935,,,,71.5,77.0,68.0,,,,218,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.513020535636935,,,,78.75,82.0,72.0,,,,218,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.513020535636935,,,,68.75,71.0,67.0,,,,218,,,,
09:45:00.000+05:30,10:00:00.000+05:30,5,42.437414383370744,286.27460393662983,,,80.5,85.0,72.0,,,,592,,,,278000
10:00:00.000+05:30,10:15:00.000+05:30,15,107.1531445031205,926.7882861257801,,,104.75,119.0,71.0,1.0297647714614868,1.0297647714614868,1.0297647714614868,1427,,,,900000
10:15:00.000+05:30,10:30:00.000+05:30,15,107.1531445031205,926.7882861257801,,,124.75,130.0,110.0,,,,1427,,,,900000
10:30:00.000+05:30,10:45:00.000+05:30,,14.033243647540862,5.14882381180989,,,109.5,111.0,109.0,,,,225,,,,5000
10:45:00.000+05:30,11:00:00.000+05:30,,13.513020737733152,,,,74.0,80.0,71.0,,,,218,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.513020737733152,,,,68.5,75.0,65.0,,,,218,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513020737733152,,,,72.75,83.0,66.0,,,,218,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513020737733152,,,,66.75,71.0,63.0,,,,218,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.513020737733152,,,,68.5,71.0,67.0,,,,202,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.513020737733152,,,,80.75,87.0,74.0,,,,73,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,13.513020737733152,,,,70.75,74.0,64.0,,,,73,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,13.513020737733152,,,,70.0,81.0,64.0,,,,73,,,,
12:45:00.000+05:30,13:00:00.000+05:30,2,13.513020737733152,48.27532852790772,,,78.25,91.0,72.0,,,,154,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020737733152,453.1618185291253,,,87.0,95.0,75.0,,,,834,,,,
13:15:00.000+05:30,13:30:00.000+05:30,15,13.513020737733152,453.1618185291253,,,90.25,93.0,88.0,0.5035130977630615,0.5035130977630615,0.5035130977630615,834,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,13.513020737733152,453.1618185291253,,,85.25,102.0,70.0,,,,834,,,,
13:45:00.000+05:30,14:00:00.000+05:30,13,13.513020737733152,405.10249713471643,,,80.25,87.0,70.0,,,,754,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.513020737733152,,,,82.75,88.0,77.0,,,,72,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.513020737733152,,,,80.0,88.0,76.0,,,,72,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.513020737733152,,,,88.25,93.0,81.0,,,,72,,,,
14:45:00.000+05:30,15:00:00.000+05:30,1,13.513020737733152,39.47020847614797,,,85.75,96.0,82.0,,,,139,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020737733152,450.5388685352862,,,83.5,89.0,73.0,,,,829,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513020737733152,450.5388685352862,,,79.0,95.0,71.0,0.5005987286567688,0.5005987286567688,0.5005987286567688,829,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513020737733152,450.5388685352862,,,72.5,75.0,71.0,,,,829,,,,
15:45:00.000+05:30,16:00:00.000+05:30,14,13.513020737733152,421.77646716799353,,,75.5,78.0,72.0,,,,781,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513020737733152,,,,77.75,84.0,71.0,,,,72,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513020737733152,,,,78.75,81.0,73.0,,,,72,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513020737733152,,,,83.0,85.0,78.0,,,,72,,,,
16:45:00.000+05:30,17:00:00.000+05:30,1,13.513020737733152,19.31368769877419,,,73.5,81.0,67.0,,,,105,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513020737733152,453.1720136845105,,,76.25,82.0,72.0,,,,834,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513020737733152,453.1720136845105,,,79.25,89.0,73.0,0.5035244226455688,0.5035244226455688,0.5035244226455688,834,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513020737733152,453.1720136845105,,,91.0,125.0,75.0,,,,834,,,,
17:45:00.000+05:30,18:00:00.000+05:30,14,13.513020737733152,434.03355249769436,,,75.25,77.0,72.0,,,,802,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.513020737733152,,,,78.75,80.0,77.0,,,,72,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.513020737733152,,,,78.0,80.0,77.0,,,,72,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.513020737733152,,,,77.0,82.0,73.0,,,,72,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.513020737733152,4.436906518232956,,,69.25,75.0,66.0,,,,79,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513020737733152,449.3828343922642,,,74.75,79.0,67.0,,,,827,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513020737733152,449.3828343922642,,,72.75,79.0,68.0,,,,827,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513020737733152,449.3828343922642,,,71.0,72.0,68.0,0.49931424856185913,0.49931424856185913,0.49931424856185913,827,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513020737733152,449.3828343922642,,,93.75,102.0,81.0,,,,827,,,,
20:00:00.000+05:30,20:15:00.000+05:30,1,13.513020737733152,29.36592530052761,,,73.0,76.0,71.0,0.48413944244384766,0.48413944244384766,0.48413944244384766,54,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.513020737733152,,,,81.25,92.0,77.0,,,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,13.513020737733152,,,,75.75,78.0,73.0,,,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,13.513020737733152,,,,104.0,131.0,76.0,,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,13.513020737733152,,,,82.25,91.0,70.0,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,13.513020737733152,,,,84.75,94.0,74.0,,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,13.513020737733152,,,,83.5,94.0,73.0,,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,13.513020737733152,,,,74.5,78.0,68.0,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,13.513020737733152,,,,77.0,77.0,77.0,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,13.513020737733152,,,,73.75,87.0,68.0,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513020737733152,,,,79.25,89.0,70.0,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513020737733152,,,,71.5,78.0,68.0,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513020737733152,,,,84.0,98.0,78.0,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513020737733152,,,,79.0,81.0,76.0,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513020737733152,,,,73.0,81.0,69.0,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513020737733152,,,,77.0,83.0,75.0,,,,,,,,
