Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Other duration (ms)
06:15:00.000+05:30,06:30:00.000+05:30,,13.513019811456545,,,,63.25,73.0,60.0,,,,7,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.513019811456545,,,,66.5,76.0,60.0,,,,7,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.513019811456545,,,,65.25,71.0,60.0,,,,7,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.513019811456545,,,,71.25,73.0,67.0,,,,7,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.513019811456545,,,,76.0,80.0,74.0,,,,7,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.513019811456545,,,,73.75,77.0,72.0,,,,7,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.513019811456545,,,,73.25,76.0,70.0,,,,7,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.513019811456545,,,,70.0,74.0,66.0,,,,7,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.513019811456545,,,,72.5,82.0,69.0,,,,7,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.513019811456545,,,,75.5,79.0,69.0,,,,7,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,13.513019811456545,,,,78.5,83.0,75.0,,,,7,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.513019811456545,,,,,,,,,,7,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.513020235751146,,,,83.5,90.0,77.0,,,,58,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.513020474214352,,,,75.25,76.0,74.0,,,,87,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.513020474214352,,,,74.75,76.0,73.0,,,,87,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.513020474214352,,,,71.5,74.0,67.0,,,,87,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.513020474214352,,,,80.75,95.0,76.0,,,,87,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.513020474214352,,,,70.75,85.0,64.0,,,,87,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.513020474214352,,,,67.75,71.0,64.0,,,,87,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.513020474214352,,,,63.5,68.0,60.0,,,,87,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513020474214352,,,,72.75,82.0,66.0,,,,87,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513020474214352,,,,74.75,93.0,64.0,,,,87,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.513020474214352,,,,66.75,68.0,65.0,,,,87,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.513020474214352,,,,84.5,98.0,74.0,,,,87,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,13.513020474214352,,,,72.75,90.0,63.0,,,,87,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,13.513020474214352,,,,83.5,93.0,79.0,,,,87,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,13.513020474214352,,,,75.75,92.0,65.0,,,,87,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,13.513020474214352,,,,73.0,86.0,67.0,,,,87,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,13.513020474214352,,,,78.25,81.0,70.0,,,,87,,,,
13:30:00.000+05:30,13:45:00.000+05:30,15,161.66953550982973,900.489493791786,,,132.0,152.0,90.0,,,,1390,,,,875000
13:45:00.000+05:30,14:00:00.000+05:30,15,165.90257879656158,926.2177650429799,,,164.0,166.0,162.0,1.0291308164596558,1.0291308164596558,1.0291308164596558,1427,,,,900000
14:00:00.000+05:30,14:15:00.000+05:30,15,67.52665340235059,1304.4896697374513,16.0,10,163.25,165.0,161.0,2.1748878955841064,2.1748878955841064,2.1748878955841064,1875,,,,319000
14:15:00.000+05:30,14:30:00.000+05:30,15,13.513021387284644,1200.7133596822518,19.0,15,75.25,83.0,72.0,1.0945426225662231,1.0945426225662231,1.0945426225662231,1830,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513021387284644,1545.565875302319,27.0,15,74.0,78.0,69.0,1.9063472747802734,1.9063472747802734,1.9063472747802734,2162,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513021387284644,967.6764662742124,17.0,15,76.5,78.0,76.0,0.9740214943885803,0.9740214943885803,0.9740214943885803,1589,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513021387284644,1637.9166749727458,30.0,15,76.0,79.0,71.0,1.819907546043396,1.819907546043396,1.819907546043396,2264,,,,
15:15:00.000+05:30,15:30:00.000+05:30,15,13.513021387284644,931.6668916529545,15.0,15,72.5,74.0,71.0,1.030766248703003,1.030766248703003,1.030766248703003,1560,,,,
15:30:00.000+05:30,15:45:00.000+05:30,15,13.513021387284644,1796.7605878969598,29.0,15,70.25,71.0,70.0,2.0447354316711426,2.0447354316711426,2.0447354316711426,2396,,,,
15:45:00.000+05:30,16:00:00.000+05:30,15,13.513021387284644,1005.5198005048335,16.0,15,68.0,71.0,62.0,1.0227340459823608,1.0227340459823608,1.0227340459823608,1629,,,,
16:00:00.000+05:30,16:15:00.000+05:30,15,13.513021387284644,1813.9517016949335,28.0,15,64.25,67.0,62.0,2.1772658824920654,2.1772658824920654,2.1772658824920654,2406,,,,
16:15:00.000+05:30,16:30:00.000+05:30,15,13.513021387284644,1008.5898828499729,5.0,3,77.5,82.0,74.0,0.9478962421417236,0.9478962421417236,0.9478962421417236,1620,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.513021387284644,1678.688048639017,23.0,12,71.0,75.0,67.0,2.1614315509796143,2.1614315509796143,2.1614315509796143,2269,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.513021387284644,1207.7165874520758,19.0,15,71.0,72.0,70.0,1.0660419464111328,1.0660419464111328,1.0660419464111328,1828,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513021387284644,1680.5321252758251,26.0,15,66.75,71.0,64.0,2.164127826690674,2.164127826690674,2.164127826690674,2276,,,,
17:15:00.000+05:30,17:30:00.000+05:30,15,13.513021387284644,1241.4858717571278,19.0,15,68.75,72.0,67.0,1.0790302753448486,1.0790302753448486,1.0790302753448486,1861,,,,
17:30:00.000+05:30,17:45:00.000+05:30,15,13.513021387284644,1675.8440149657413,26.0,15,78.0,95.0,69.0,2.1772708892822266,2.1772708892822266,2.1772708892822266,2276,,,,
17:45:00.000+05:30,18:00:00.000+05:30,15,13.513021387284644,1231.9947018870682,19.0,15,80.25,90.0,73.0,1.0427923202514648,1.0427923202514648,1.0427923202514648,1849,,,,
18:00:00.000+05:30,18:15:00.000+05:30,15,13.513021387284644,634.4488752109121,4.0,4,70.75,77.0,68.0,,,,1117,,,,
18:15:00.000+05:30,18:30:00.000+05:30,15,13.513021387284644,490.4945524977963,,,80.75,93.0,74.0,0.5449939966201782,0.5449939966201782,0.5449939966201782,903,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513021387284644,490.4945524977963,,,89.25,107.0,83.0,,,,903,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513021387284644,367.17161546008896,,,88.5,95.0,84.0,,,,675,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513021387284644,346.7084577413314,,,78.75,81.0,76.0,0.385231614112854,0.385231614112854,0.385231614112854,638,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513021387284644,836.1667248405845,10.0,5,73.75,84.0,67.0,,,,1222,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513021387284644,1582.7696848812252,22.0,11,81.5,89.0,72.0,2.096935272216797,2.096935272216797,2.096935272216797,2179,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513021387284644,975.8234233233732,5.0,3,74.75,79.0,72.0,0.928068995475769,0.928068995475769,0.928068995475769,1590,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513021387284644,1751.4504322125854,30.0,15,74.75,79.0,72.0,1.8485090732574463,1.8485090732574463,1.8485090732574463,2393,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513021387284644,3241.55256457399,30.0,15,76.75,79.0,73.0,3.6017251014709473,3.6017251014709473,3.6017251014709473,4212,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513021387284644,2998.7972758079877,30.0,15,74.75,77.0,69.0,,,,3896,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513021387284644,2731.896462230497,30.0,15,70.75,79.0,64.0,2.177372455596924,2.177372455596924,2.177372455596924,3550,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513021387284644,5275.94366401805,30.0,15,64.75,71.0,62.0,6.717335224151611,6.717335224151611,6.717335224151611,6854,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513021387284644,2726.3788997263664,30.0,15,77.5,97.0,69.0,2.176738977432251,2.176738977432251,2.176738977432251,3543,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513021387284644,5151.863620518973,28.0,15,69.0,73.0,67.0,6.7193427085876465,6.7193427085876465,6.7193427085876465,6744,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513021387284644,1266.5517947981368,15.0,15,80.25,90.0,68.0,1.4072797298431396,1.4072797298431396,1.4072797298431396,1916,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513021387284644,4513.440892388041,28.0,15,75.75,91.0,60.0,5.612707614898682,5.612707614898682,5.612707614898682,5902,,,,
22:15:00.000+05:30,22:30:00.000+05:30,6,13.513021387284644,1872.9801772897688,10.0,5,84.25,98.0,73.0,,,,2519,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513021387284644,237.449171842082,,,83.0,85.0,80.0,,,,437,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513021387284644,237.449171842082,,,84.75,92.0,76.0,,,,437,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513021387284644,237.449171842082,,,78.25,85.0,76.0,0.2638323903083801,0.2638323903083801,0.2638323903083801,437,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513021387284644,237.449171842082,,,81.0,86.0,74.0,,,,437,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513021387284644,237.449171842082,,,76.75,82.0,71.0,,,,437,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.51302018641315,39.66403732932769,,,81.5,86.0,71.0,,,,73,,,,
