Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Other duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.513020115511216,,,,76.0,79.0,75.0,,,,8,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.513020115511216,,,,70.0,89.0,63.0,,,,8,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.513020115511216,,,,70.0,71.0,68.0,,,,8,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.513020115511216,,,,64.75,66.0,64.0,,,,8,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.513020115511216,,,,66.75,73.0,64.0,,,,8,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.513020115511216,,,,64.25,65.0,63.0,,,,8,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.513020115511216,,,,64.0,67.0,62.0,,,,8,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.513020115511216,,,,65.25,66.0,65.0,,,,8,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.513020115511216,,,,70.75,75.0,64.0,,,,8,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.513020115511216,,,,66.5,69.0,65.0,,,,8,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.513020115511216,,,,65.25,67.0,64.0,,,,8,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.513020115511216,,,,70.75,73.0,66.0,,,,8,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.513020115511216,,,,66.5,72.0,60.0,,,,8,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.513020115511216,,,,64.0,65.0,62.0,,,,8,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.513020115511216,,,,63.75,68.0,62.0,,,,8,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.513020115511216,,,,63.75,66.0,61.0,,,,8,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.513020115511216,,,,61.25,64.0,59.0,,,,8,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.513020115511216,,,,63.5,65.0,60.0,,,,8,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.513020115511216,,,,63.5,65.0,63.0,,,,8,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.513020115511216,,,,65.25,66.0,63.0,,,,8,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.513020115511216,,,,63.25,64.0,63.0,,,,8,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.513020115511216,,,,63.0,64.0,62.0,,,,8,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.513020115511216,,,,64.0,65.0,62.0,,,,8,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.513020115511216,,,,61.75,64.0,60.0,,,,8,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.513020115511216,,,,64.5,67.0,62.0,,,,8,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.513020115511216,,,,61.5,63.0,61.0,,,,8,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.513020115511216,,,,81.0,89.0,67.0,,,,8,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.513020115511216,,,,68.25,72.0,67.0,,,,8,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.513020115511216,,,,61.0,68.0,58.0,,,,8,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.513020115511216,,,,55.5,60.0,54.0,,,,8,,,,
